chembl_id,name,smiles,mechanism,phase
CHEMBL1000414,Analog_414,CC(C)(C)C1=NC(=C(S1)C2=CC(=NC(=N2)C3=CC=CC(=C3)F)C4=CC(=CC=C4)NS(=O)(=O)C)C5=CC=CC=C5C,Kinase Inhibitor,4
CHEMBL1000415,Analog_415,CC1=C(C=C(C=C1)F)C(=O)NC2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)S(=O)(=O)NC,Kinase Inhibitor,4
CHEMBL1000416,Analog_416,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5CC,Kinase Inhibitor,4
CHEMBL1000417,Analog_417,COC1=C(C=C2C(=C1)N(C=N2)C3CCN(CC3)C(=O)C=C)NC4=CC(=C(C=C4)F)ClCC,Kinase Inhibitor,4
CHEMBL1000418,Analog_418,CS(=O)(=O)CCNHCC1=CC=C(C=C1)C2=NC(=C(N2)C3=C4C=CNC4=NC=N3)C5=C(C=CC(=C5)O)OCC,Kinase Inhibitor,4
CHEMBL1000419,Analog_419,COCCOC1=C(C=C2C(=C1)N(C=N2)C3=CC(=C(C=C3)C#C)NC(=O)C=C)OCCC,Kinase Inhibitor,4
CHEMBL1000420,Analog_420,CN1CCN(CC1)CC2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)F)ClCC,Kinase Inhibitor,4
CHEMBL1000421,Analog_421,CC(C)C1=NC(=C(N1)C2=NC=NC3=CC=C(C=C32)OC)C4=CC=C(C=C4)NC(=O)NC5=CC=C(C=C5)C(F)(F)FCC,Kinase Inhibitor,4
CHEMBL1000422,Analog_422,CN(C)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CN=CC=C4CC,Kinase Inhibitor,4
CHEMBL1000423,Analog_423,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCOCC,Kinase Inhibitor,4
CHEMBL1000424,Analog_424,CC1=CC2=C(C=C1)N=C(C3=CC=C(C=C3)S(=O)(=O)NC(C)C)N(N2)C4=CC=CC=C4CC,Kinase Inhibitor,4
CHEMBL1000425,Analog_425,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=C(C5=C(C=CC=C5)N4)C6=CC=CC=C6CC,Kinase Inhibitor,4
CHEMBL1000426,Analog_426,C1CC(C1)C2=CC(=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)NS(=O)(=O)C)FCC,Kinase Inhibitor,4
CHEMBL1000427,Analog_427,CC(C)(C)C1=NC(=C(S1)C2=CC(=NC(=N2)C3=CC=CC(=C3)F)C4=CC(=CC=C4)NS(=O)(=O)C)C5=CC=CC=C5CC,Kinase Inhibitor,4
CHEMBL1000428,Analog_428,CC1=C(C=C(C=C1)F)C(=O)NC2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)S(=O)(=O)NCC,Kinase Inhibitor,4
CHEMBL1000429,Analog_429,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5CCC,Kinase Inhibitor,4
CHEMBL1000430,Analog_430,COC1=C(C=C2C(=C1)N(C=N2)C3CCN(CC3)C(=O)C=C)NC4=CC(=C(C=C4)F)ClCCC,Kinase Inhibitor,4
CHEMBL1000431,Analog_431,CS(=O)(=O)CCNHCC1=CC=C(C=C1)C2=NC(=C(N2)C3=C4C=CNC4=NC=N3)C5=C(C=CC(=C5)O)OCCC,Kinase Inhibitor,4
CHEMBL1000432,Analog_432,COCCOC1=C(C=C2C(=C1)N(C=N2)C3=CC(=C(C=C3)C#C)NC(=O)C=C)OCCCC,Kinase Inhibitor,4
CHEMBL1000433,Analog_433,CN1CCN(CC1)CC2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)F)ClCCC,Kinase Inhibitor,4
CHEMBL1000434,Analog_434,CC(C)C1=NC(=C(N1)C2=NC=NC3=CC=C(C=C32)OC)C4=CC=C(C=C4)NC(=O)NC5=CC=C(C=C5)C(F)(F)FCCC,Kinase Inhibitor,4
CHEMBL1000435,Analog_435,CN(C)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CN=CC=C4CCC,Kinase Inhibitor,4
CHEMBL1000436,Analog_436,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCOCCC,Kinase Inhibitor,4
CHEMBL1000437,Analog_437,CC1=CC2=C(C=C1)N=C(C3=CC=C(C=C3)S(=O)(=O)NC(C)C)N(N2)C4=CC=CC=C4CCC,Kinase Inhibitor,4
CHEMBL1000438,Analog_438,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=C(C5=C(C=CC=C5)N4)C6=CC=CC=C6CCC,Kinase Inhibitor,4
CHEMBL1000439,Analog_439,C1CC(C1)C2=CC(=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)NS(=O)(=O)C)FCCC,Kinase Inhibitor,4
CHEMBL1000440,Analog_440,CC(C)(C)C1=NC(=C(S1)C2=CC(=NC(=N2)C3=CC=CC(=C3)F)C4=CC(=CC=C4)NS(=O)(=O)C)C5=CC=CC=C5CCC,Kinase Inhibitor,4
CHEMBL1000441,Analog_441,CC1=C(C=C(C=C1)F)C(=O)NC2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)S(=O)(=O)NCCC,Kinase Inhibitor,4
CHEMBL1000442,Analog_442,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5CCCC,Kinase Inhibitor,4
CHEMBL1000443,Analog_443,COC1=C(C=C2C(=C1)N(C=N2)C3CCN(CC3)C(=O)C=C)NC4=CC(=C(C=C4)F)ClCCCC,Kinase Inhibitor,4
CHEMBL1000444,Analog_444,CS(=O)(=O)CCNHCC1=CC=C(C=C1)C2=NC(=C(N2)C3=C4C=CNC4=NC=N3)C5=C(C=CC(=C5)O)OCCCC,Kinase Inhibitor,4
CHEMBL1000445,Analog_445,COCCOC1=C(C=C2C(=C1)N(C=N2)C3=CC(=C(C=C3)C#C)NC(=O)C=C)OCCCCC,Kinase Inhibitor,4
CHEMBL1000446,Analog_446,CN1CCN(CC1)CC2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)F)ClCCCC,Kinase Inhibitor,4
CHEMBL1000447,Analog_447,CC(C)C1=NC(=C(N1)C2=NC=NC3=CC=C(C=C32)OC)C4=CC=C(C=C4)NC(=O)NC5=CC=C(C=C5)C(F)(F)FCCCC,Kinase Inhibitor,4
CHEMBL1000448,Analog_448,CN(C)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CN=CC=C4CCCC,Kinase Inhibitor,4
CHEMBL1000449,Analog_449,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCOCCCC,Kinase Inhibitor,4
CHEMBL1000450,Analog_450,CC1=CC2=C(C=C1)N=C(C3=CC=C(C=C3)S(=O)(=O)NC(C)C)N(N2)C4=CC=CC=C4CCCC,Kinase Inhibitor,4
CHEMBL1000451,Analog_451,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=C(C5=C(C=CC=C5)N4)C6=CC=CC=C6CCCC,Kinase Inhibitor,4
CHEMBL1000452,Analog_452,C1CC(C1)C2=CC(=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)NS(=O)(=O)C)FCCCC,Kinase Inhibitor,4
CHEMBL1000453,Analog_453,CC(C)(C)C1=NC(=C(S1)C2=CC(=NC(=N2)C3=CC=CC(=C3)F)C4=CC(=CC=C4)NS(=O)(=O)C)C5=CC=CC=C5CCCC,Kinase Inhibitor,4
CHEMBL1000454,Analog_454,CC1=C(C=C(C=C1)F)C(=O)NC2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)S(=O)(=O)NCCCC,Kinase Inhibitor,4
CHEMBL1000455,Analog_455,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,Kinase Inhibitor,4
CHEMBL1000456,Analog_456,COC1=C(C=C2C(=C1)N(C=N2)C3CCN(CC3)C(=O)C=C)NC4=CC(=C(C=C4)F)Cl,Kinase Inhibitor,4
CHEMBL1000457,Analog_457,CS(=O)(=O)CCNHCC1=CC=C(C=C1)C2=NC(=C(N2)C3=C4C=CNC4=NC=N3)C5=C(C=CC(=C5)O)O,Kinase Inhibitor,4
CHEMBL1000458,Analog_458,COCCOC1=C(C=C2C(=C1)N(C=N2)C3=CC(=C(C=C3)C#C)NC(=O)C=C)OC,Kinase Inhibitor,4
CHEMBL1000459,Analog_459,CN1CCN(CC1)CC2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)F)Cl,Kinase Inhibitor,4
CHEMBL1000460,Analog_460,CC(C)C1=NC(=C(N1)C2=NC=NC3=CC=C(C=C32)OC)C4=CC=C(C=C4)NC(=O)NC5=CC=C(C=C5)C(F)(F)F,Kinase Inhibitor,4
CHEMBL1000461,Analog_461,CN(C)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CN=CC=C4,Kinase Inhibitor,4
CHEMBL1000462,Analog_462,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,Kinase Inhibitor,4
CHEMBL1000463,Analog_463,CC1=CC2=C(C=C1)N=C(C3=CC=C(C=C3)S(=O)(=O)NC(C)C)N(N2)C4=CC=CC=C4,Kinase Inhibitor,4
CHEMBL1000464,Analog_464,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=C(C5=C(C=CC=C5)N4)C6=CC=CC=C6,Kinase Inhibitor,4
CHEMBL1000465,Analog_465,C1CC(C1)C2=CC(=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)NS(=O)(=O)C)F,Kinase Inhibitor,4
CHEMBL1000466,Analog_466,CC(C)(C)C1=NC(=C(S1)C2=CC(=NC(=N2)C3=CC=CC(=C3)F)C4=CC(=CC=C4)NS(=O)(=O)C)C5=CC=CC=C5,Kinase Inhibitor,4
CHEMBL1000467,Analog_467,CC1=C(C=C(C=C1)F)C(=O)NC2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)S(=O)(=O)N,Kinase Inhibitor,4
CHEMBL1000468,Analog_468,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5C,Kinase Inhibitor,4
CHEMBL1000469,Analog_469,COC1=C(C=C2C(=C1)N(C=N2)C3CCN(CC3)C(=O)C=C)NC4=CC(=C(C=C4)F)ClC,Kinase Inhibitor,4
CHEMBL1000470,Analog_470,CS(=O)(=O)CCNHCC1=CC=C(C=C1)C2=NC(=C(N2)C3=C4C=CNC4=NC=N3)C5=C(C=CC(=C5)O)OC,Kinase Inhibitor,4
CHEMBL1000471,Analog_471,COCCOC1=C(C=C2C(=C1)N(C=N2)C3=CC(=C(C=C3)C#C)NC(=O)C=C)OCC,Kinase Inhibitor,4
CHEMBL1000472,Analog_472,CN1CCN(CC1)CC2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)F)ClC,Kinase Inhibitor,4
CHEMBL1000473,Analog_473,CC(C)C1=NC(=C(N1)C2=NC=NC3=CC=C(C=C32)OC)C4=CC=C(C=C4)NC(=O)NC5=CC=C(C=C5)C(F)(F)FC,Kinase Inhibitor,4
CHEMBL1000474,Analog_474,CN(C)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CN=CC=C4C,Kinase Inhibitor,4
CHEMBL1000475,Analog_475,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCOC,Kinase Inhibitor,4
CHEMBL1000476,Analog_476,CC1=CC2=C(C=C1)N=C(C3=CC=C(C=C3)S(=O)(=O)NC(C)C)N(N2)C4=CC=CC=C4C,Kinase Inhibitor,4
CHEMBL1000477,Analog_477,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=C(C5=C(C=CC=C5)N4)C6=CC=CC=C6C,Kinase Inhibitor,4
CHEMBL1000478,Analog_478,C1CC(C1)C2=CC(=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)NS(=O)(=O)C)FC,Kinase Inhibitor,4
CHEMBL1000479,Analog_479,CC(C)(C)C1=NC(=C(S1)C2=CC(=NC(=N2)C3=CC=CC(=C3)F)C4=CC(=CC=C4)NS(=O)(=O)C)C5=CC=CC=C5C,Kinase Inhibitor,4
CHEMBL1000480,Analog_480,CC1=C(C=C(C=C1)F)C(=O)NC2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)S(=O)(=O)NC,Kinase Inhibitor,4
CHEMBL1000481,Analog_481,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5CC,Kinase Inhibitor,4
CHEMBL1000482,Analog_482,COC1=C(C=C2C(=C1)N(C=N2)C3CCN(CC3)C(=O)C=C)NC4=CC(=C(C=C4)F)ClCC,Kinase Inhibitor,4
CHEMBL1000483,Analog_483,CS(=O)(=O)CCNHCC1=CC=C(C=C1)C2=NC(=C(N2)C3=C4C=CNC4=NC=N3)C5=C(C=CC(=C5)O)OCC,Kinase Inhibitor,4
CHEMBL1000484,Analog_484,COCCOC1=C(C=C2C(=C1)N(C=N2)C3=CC(=C(C=C3)C#C)NC(=O)C=C)OCCC,Kinase Inhibitor,4
CHEMBL1000485,Analog_485,CN1CCN(CC1)CC2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)F)ClCC,Kinase Inhibitor,4
CHEMBL1000486,Analog_486,CC(C)C1=NC(=C(N1)C2=NC=NC3=CC=C(C=C32)OC)C4=CC=C(C=C4)NC(=O)NC5=CC=C(C=C5)C(F)(F)FCC,Kinase Inhibitor,4
CHEMBL1000487,Analog_487,CN(C)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CN=CC=C4CC,Kinase Inhibitor,4
CHEMBL1000488,Analog_488,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCOCC,Kinase Inhibitor,4
CHEMBL1000489,Analog_489,CC1=CC2=C(C=C1)N=C(C3=CC=C(C=C3)S(=O)(=O)NC(C)C)N(N2)C4=CC=CC=C4CC,Kinase Inhibitor,4
CHEMBL1000490,Analog_490,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=C(C5=C(C=CC=C5)N4)C6=CC=CC=C6CC,Kinase Inhibitor,4
CHEMBL1000491,Analog_491,C1CC(C1)C2=CC(=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)NS(=O)(=O)C)FCC,Kinase Inhibitor,4
CHEMBL1000492,Analog_492,CC(C)(C)C1=NC(=C(S1)C2=CC(=NC(=N2)C3=CC=CC(=C3)F)C4=CC(=CC=C4)NS(=O)(=O)C)C5=CC=CC=C5CC,Kinase Inhibitor,4
CHEMBL1000493,Analog_493,CC1=C(C=C(C=C1)F)C(=O)NC2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)S(=O)(=O)NCC,Kinase Inhibitor,4
CHEMBL1000494,Analog_494,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5CCC,Kinase Inhibitor,4
CHEMBL1000495,Analog_495,COC1=C(C=C2C(=C1)N(C=N2)C3CCN(CC3)C(=O)C=C)NC4=CC(=C(C=C4)F)ClCCC,Kinase Inhibitor,4
CHEMBL1000496,Analog_496,CS(=O)(=O)CCNHCC1=CC=C(C=C1)C2=NC(=C(N2)C3=C4C=CNC4=NC=N3)C5=C(C=CC(=C5)O)OCCC,Kinase Inhibitor,4
CHEMBL1000497,Analog_497,COCCOC1=C(C=C2C(=C1)N(C=N2)C3=CC(=C(C=C3)C#C)NC(=O)C=C)OCCCC,Kinase Inhibitor,4
CHEMBL1000498,Analog_498,CN1CCN(CC1)CC2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)F)ClCCC,Kinase Inhibitor,4
CHEMBL1000499,Analog_499,CC(C)C1=NC(=C(N1)C2=NC=NC3=CC=C(C=C32)OC)C4=CC=C(C=C4)NC(=O)NC5=CC=C(C=C5)C(F)(F)FCCC,Kinase Inhibitor,4
CHEMBL1000500,Analog_500,CN(C)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CN=CC=C4CCC,Kinase Inhibitor,4
CHEMBL1000501,Analog_501,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCOCCC,Kinase Inhibitor,4
CHEMBL1000502,Analog_502,CC1=CC2=C(C=C1)N=C(C3=CC=C(C=C3)S(=O)(=O)NC(C)C)N(N2)C4=CC=CC=C4CCC,Kinase Inhibitor,4
CHEMBL1000503,Analog_503,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=C(C5=C(C=CC=C5)N4)C6=CC=CC=C6CCC,Kinase Inhibitor,4
CHEMBL1000504,Analog_504,C1CC(C1)C2=CC(=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)NS(=O)(=O)C)FCCC,Kinase Inhibitor,4
CHEMBL1000505,Analog_505,CC(C)(C)C1=NC(=C(S1)C2=CC(=NC(=N2)C3=CC=CC(=C3)F)C4=CC(=CC=C4)NS(=O)(=O)C)C5=CC=CC=C5CCC,Kinase Inhibitor,4
CHEMBL1000506,Analog_506,CC1=C(C=C(C=C1)F)C(=O)NC2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)S(=O)(=O)NCCC,Kinase Inhibitor,4
CHEMBL1000507,Analog_507,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5CCCC,Kinase Inhibitor,4
CHEMBL1000508,Analog_508,COC1=C(C=C2C(=C1)N(C=N2)C3CCN(CC3)C(=O)C=C)NC4=CC(=C(C=C4)F)ClCCCC,Kinase Inhibitor,4
CHEMBL1000509,Analog_509,CS(=O)(=O)CCNHCC1=CC=C(C=C1)C2=NC(=C(N2)C3=C4C=CNC4=NC=N3)C5=C(C=CC(=C5)O)OCCCC,Kinase Inhibitor,4
CHEMBL1000510,Analog_510,COCCOC1=C(C=C2C(=C1)N(C=N2)C3=CC(=C(C=C3)C#C)NC(=O)C=C)OCCCCC,Kinase Inhibitor,4
CHEMBL1000511,Analog_511,CN1CCN(CC1)CC2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)F)ClCCCC,Kinase Inhibitor,4
CHEMBL1000512,Analog_512,CC(C)C1=NC(=C(N1)C2=NC=NC3=CC=C(C=C32)OC)C4=CC=C(C=C4)NC(=O)NC5=CC=C(C=C5)C(F)(F)FCCCC,Kinase Inhibitor,4
CHEMBL1000513,Analog_513,CN(C)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CN=CC=C4CCCC,Kinase Inhibitor,4
CHEMBL1000514,Analog_514,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCOCCCC,Kinase Inhibitor,4
CHEMBL1000515,Analog_515,CC1=CC2=C(C=C1)N=C(C3=CC=C(C=C3)S(=O)(=O)NC(C)C)N(N2)C4=CC=CC=C4CCCC,Kinase Inhibitor,4
CHEMBL1000516,Analog_516,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=C(C5=C(C=CC=C5)N4)C6=CC=CC=C6CCCC,Kinase Inhibitor,4
CHEMBL1000517,Analog_517,C1CC(C1)C2=CC(=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)NS(=O)(=O)C)FCCCC,Kinase Inhibitor,4
CHEMBL1000518,Analog_518,CC(C)(C)C1=NC(=C(S1)C2=CC(=NC(=N2)C3=CC=CC(=C3)F)C4=CC(=CC=C4)NS(=O)(=O)C)C5=CC=CC=C5CCCC,Kinase Inhibitor,4
CHEMBL1000519,Analog_519,CC1=C(C=C(C=C1)F)C(=O)NC2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)S(=O)(=O)NCCCC,Kinase Inhibitor,4
CHEMBL1000520,Analog_520,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,Kinase Inhibitor,4
CHEMBL1000521,Analog_521,COC1=C(C=C2C(=C1)N(C=N2)C3CCN(CC3)C(=O)C=C)NC4=CC(=C(C=C4)F)Cl,Kinase Inhibitor,4
CHEMBL1000522,Analog_522,CS(=O)(=O)CCNHCC1=CC=C(C=C1)C2=NC(=C(N2)C3=C4C=CNC4=NC=N3)C5=C(C=CC(=C5)O)O,Kinase Inhibitor,4
CHEMBL1000523,Analog_523,COCCOC1=C(C=C2C(=C1)N(C=N2)C3=CC(=C(C=C3)C#C)NC(=O)C=C)OC,Kinase Inhibitor,4
CHEMBL1000524,Analog_524,CN1CCN(CC1)CC2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)F)Cl,Kinase Inhibitor,4
CHEMBL1000525,Analog_525,CC(C)C1=NC(=C(N1)C2=NC=NC3=CC=C(C=C32)OC)C4=CC=C(C=C4)NC(=O)NC5=CC=C(C=C5)C(F)(F)F,Kinase Inhibitor,4
CHEMBL1000526,Analog_526,CN(C)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CN=CC=C4,Kinase Inhibitor,4
CHEMBL1000527,Analog_527,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,Kinase Inhibitor,4
CHEMBL1000528,Analog_528,CC1=CC2=C(C=C1)N=C(C3=CC=C(C=C3)S(=O)(=O)NC(C)C)N(N2)C4=CC=CC=C4,Kinase Inhibitor,4
CHEMBL1000529,Analog_529,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=C(C5=C(C=CC=C5)N4)C6=CC=CC=C6,Kinase Inhibitor,4
CHEMBL1000530,Analog_530,C1CC(C1)C2=CC(=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)NS(=O)(=O)C)F,Kinase Inhibitor,4
CHEMBL1000531,Analog_531,CC(C)(C)C1=NC(=C(S1)C2=CC(=NC(=N2)C3=CC=CC(=C3)F)C4=CC(=CC=C4)NS(=O)(=O)C)C5=CC=CC=C5,Kinase Inhibitor,4
CHEMBL1000532,Analog_532,CC1=C(C=C(C=C1)F)C(=O)NC2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)S(=O)(=O)N,Kinase Inhibitor,4
CHEMBL1000533,Analog_533,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5C,Kinase Inhibitor,4
CHEMBL1000534,Analog_534,COC1=C(C=C2C(=C1)N(C=N2)C3CCN(CC3)C(=O)C=C)NC4=CC(=C(C=C4)F)ClC,Kinase Inhibitor,4
CHEMBL1000535,Analog_535,CS(=O)(=O)CCNHCC1=CC=C(C=C1)C2=NC(=C(N2)C3=C4C=CNC4=NC=N3)C5=C(C=CC(=C5)O)OC,Kinase Inhibitor,4
CHEMBL1000536,Analog_536,COCCOC1=C(C=C2C(=C1)N(C=N2)C3=CC(=C(C=C3)C#C)NC(=O)C=C)OCC,Kinase Inhibitor,4
CHEMBL1000537,Analog_537,CN1CCN(CC1)CC2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)F)ClC,Kinase Inhibitor,4
CHEMBL1000538,Analog_538,CC(C)C1=NC(=C(N1)C2=NC=NC3=CC=C(C=C32)OC)C4=CC=C(C=C4)NC(=O)NC5=CC=C(C=C5)C(F)(F)FC,Kinase Inhibitor,4
CHEMBL1000539,Analog_539,CN(C)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CN=CC=C4C,Kinase Inhibitor,4
CHEMBL1000540,Analog_540,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCOC,Kinase Inhibitor,4
CHEMBL1000541,Analog_541,CC1=CC2=C(C=C1)N=C(C3=CC=C(C=C3)S(=O)(=O)NC(C)C)N(N2)C4=CC=CC=C4C,Kinase Inhibitor,4
CHEMBL1000542,Analog_542,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=C(C5=C(C=CC=C5)N4)C6=CC=CC=C6C,Kinase Inhibitor,4
CHEMBL1000543,Analog_543,C1CC(C1)C2=CC(=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)NS(=O)(=O)C)FC,Kinase Inhibitor,4
CHEMBL1000544,Analog_544,CC(C)(C)C1=NC(=C(S1)C2=CC(=NC(=N2)C3=CC=CC(=C3)F)C4=CC(=CC=C4)NS(=O)(=O)C)C5=CC=CC=C5C,Kinase Inhibitor,4
CHEMBL1000545,Analog_545,CC1=C(C=C(C=C1)F)C(=O)NC2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)S(=O)(=O)NC,Kinase Inhibitor,4
CHEMBL1000546,Analog_546,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5CC,Kinase Inhibitor,4
CHEMBL1000547,Analog_547,COC1=C(C=C2C(=C1)N(C=N2)C3CCN(CC3)C(=O)C=C)NC4=CC(=C(C=C4)F)ClCC,Kinase Inhibitor,4
CHEMBL1000548,Analog_548,CS(=O)(=O)CCNHCC1=CC=C(C=C1)C2=NC(=C(N2)C3=C4C=CNC4=NC=N3)C5=C(C=CC(=C5)O)OCC,Kinase Inhibitor,4
CHEMBL1000549,Analog_549,COCCOC1=C(C=C2C(=C1)N(C=N2)C3=CC(=C(C=C3)C#C)NC(=O)C=C)OCCC,Kinase Inhibitor,4
CHEMBL1000550,Analog_550,CN1CCN(CC1)CC2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)F)ClCC,Kinase Inhibitor,4
CHEMBL1000551,Analog_551,CC(C)C1=NC(=C(N1)C2=NC=NC3=CC=C(C=C32)OC)C4=CC=C(C=C4)NC(=O)NC5=CC=C(C=C5)C(F)(F)FCC,Kinase Inhibitor,4
